ProductReference,Avg_CostImpact_Product (ProdRef),UnresolvedRate_Product (ProdRef),Total_Incidents_Product (ProdRef)
PRD05982,441.875,0.0,4
PRD05983,417.5,1.0,1
PRD05985,336.5,0.25,4
PRD05987,462.6666666666667,0.3333333333333333,3
PRD05989,1892.5,0.25,4
PRD05990,247.0,0.0,2
PRD05991,315.0,1.0,1
PRD05993,213.5,0.0,2
PRD05994,503.0,0.0,2
PRD05996,927.0,0.0,1
PRD05997,240.5,0.0,2
PRD05998,1205.0,0.0,2
PRD05999,716.25,0.0,1
PRD06000,206.25,0.0,1
PRD06001,1304.0,0.0,1
PRD06004,1912.0,0.0,1
PRD06005,418.8,0.2,5
PRD06008,219.5,0.5,2
PRD06009,837.0,1.0,1
PRD06010,337.0,0.0,1
PRD06012,355.0,0.0,2
PRD06013,1059.0,0.0,2
PRD06014,1382.0,0.0,1
PRD06015,739.0,0.0,1
PRD06016,237.0,0.0,1
PRD06017,378.0,0.0,1
PRD06019,281.0,0.25,4
PRD06022,278.5,0.2,5
PRD06023,215.0,0.5,2
PRD06024,231.0,0.0,2
PRD06025,315.6666666666667,0.0,3
PRD06026,122.0,0.5,2
PRD06027,505.4166666666667,0.0,3
PRD06028,383.125,0.0,4
PRD06029,877.3333333333334,0.3333333333333333,3
PRD06030,553.75,0.0,2
PRD06031,373.0,0.0,1
PRD06032,90.0,1.0,1
PRD06033,476.125,0.0,2
PRD06035,535.5,0.0,2
PRD06036,54.0,0.0,1
PRD06038,143.66666666666666,0.3333333333333333,3
PRD06040,361.3333333333333,0.0,3
PRD06041,354.0,0.0,1
PRD06042,486.5625,0.25,4
PRD06043,916.0,0.0,2
PRD06044,365.0,0.0,1
PRD06045,1336.6666666666667,0.0,3
PRD06046,147.0,0.0,1
PRD06048,410.75,0.25,4
PRD06049,260.0,0.0,2
PRD06050,977.0,0.0,1
PRD06052,309.3333333333333,0.16666666666666666,6
PRD06055,363.0,0.0,1
PRD06056,341.0,0.0,2
PRD06058,200.75,0.0,4
PRD06060,209.66666666666666,0.3333333333333333,3
PRD06061,1011.0,0.0,3
PRD06062,131.0,0.0,2
PRD06063,651.4,0.2,5
PRD06065,437.75,0.25,4
PRD06066,298.125,0.0,2
PRD06067,313.0,0.0,1
PRD06068,188.33333333333334,0.0,3
PRD06070,271.3333333333333,0.0,3
PRD06071,414.6666666666667,0.3333333333333333,3
PRD06072,387.0,0.0,1
PRD06073,322.0,0.0,2
PRD06074,307.9166666666667,0.3333333333333333,3
PRD06075,427.5,0.0,1
PRD06076,275.0,0.0,1
PRD06078,226.5,0.5,2
PRD06079,828.5,0.5,2
PRD06082,1037.0,0.0,1
PRD06083,1223.5,0.0,2
PRD06085,352.5,0.0,2
PRD06086,226.0,0.0,1
PRD06088,328.75,0.2,5
PRD06089,1234.0,0.0,1
PRD06090,418.3333333333333,0.0,3
PRD06091,82.0,0.0,1
PRD06092,257.3333333333333,0.3333333333333333,3
PRD06093,526.875,0.0,2
PRD06095,420.1666666666667,0.3333333333333333,3
PRD06096,1116.3333333333333,0.0,3
PRD06097,312.0,0.0,3
PRD06098,308.0,0.0,1
PRD06099,334.5,0.0,2
PRD06100,542.9166666666666,0.3333333333333333,3
PRD06101,1084.5,0.0,2
PRD06102,667.0,0.0,2
PRD06104,356.5,0.0,2
PRD06105,283.0,0.0,2
PRD06106,347.2,0.2,5
PRD06108,213.66666666666666,0.3333333333333333,3
PRD06109,665.0,0.0,1
PRD06110,225.0,0.0,1
PRD06111,1037.0,0.0,3
PRD06112,942.0,0.0,5
PRD06113,124.0,0.0,1
PRD06115,384.0,0.0,1
PRD06116,1968.125,0.0,2
PRD06117,832.0,0.0,3
PRD06118,935.0,0.25,4
PRD06120,1071.6666666666667,0.0,3
PRD06121,276.5,0.0,2
PRD06122,472.0,0.0,2
PRD06123,265.0,0.6666666666666666,3
PRD06125,282.0,0.0,3
PRD06126,416.0,0.5,2
PRD06127,487.625,0.25,4
PRD06128,106.0,0.0,1
PRD06129,617.5,0.0,1
PRD06131,2216.25,0.0,2
PRD06132,1477.0,0.0,1
PRD06133,382.9166666666667,0.0,3
PRD06134,261.0,0.0,2
PRD06135,338.0,0.0,1
PRD06136,209.5,0.0,2
PRD06137,140.66666666666666,0.0,3
PRD06138,217.0,0.0,1
PRD06139,1274.0,0.5,2
PRD06140,265.6666666666667,0.3333333333333333,3
PRD06141,202.0,0.0,2
PRD06142,1316.0,0.0,1
PRD06143,352.0833333333333,0.0,3
PRD06144,453.0,0.0,2
PRD06145,395.0,0.0,3
PRD06146,281.0,0.0,2
PRD06147,244.0,0.3333333333333333,3
PRD06150,435.0,0.0,1
PRD06152,152.0,0.5,2
PRD06155,252.5,0.0,2
PRD06156,306.6666666666667,0.0,3
PRD06157,145.0,0.0,2
PRD06159,436.5,0.0,2
PRD06160,456.0,0.0,1
PRD06161,406.0,0.0,2
PRD06162,476.0,0.0,2
PRD06164,1269.0,0.0,2
PRD06165,539.5,0.5,2
PRD06167,145.0,0.0,2
PRD06168,350.2,0.0,5
PRD06171,245.0,0.0,1
PRD06172,1576.875,0.0,4
PRD06173,216.25,0.0,1
PRD06174,247.5,0.0,2
PRD06175,1346.0,0.3333333333333333,3
PRD06176,60.0,0.0,1
PRD06177,875.0,0.0,2
PRD06178,241.0,0.0,1
PRD06179,448.0,0.0,1
PRD06180,720.0,0.0,1
PRD06181,395.4166666666667,0.3333333333333333,3
PRD06183,349.0,0.0,1
PRD06185,339.5,0.0,4
PRD06187,264.0,0.0,1
PRD06188,408.0,0.4,5
PRD06189,260.0,0.0,1
PRD06190,487.0,0.0,1
PRD06191,1588.6666666666667,0.0,3
PRD06192,1682.0,0.0,2
PRD06196,448.0,0.0,2
PRD06197,582.1875,0.0,4
PRD06198,208.0,0.0,2
PRD06200,194.0,0.0,2
PRD06201,1709.0,0.0,1
PRD06203,563.0,0.0,1
PRD06205,139.5,0.0,2
PRD06206,232.0,0.0,1
PRD06208,441.3333333333333,0.0,3
PRD06209,756.25,0.0,3
PRD06212,458.0,0.0,1
PRD06214,1549.0,0.0,1
PRD06215,193.0,0.0,1
PRD06216,279.75,0.25,4
PRD06217,266.0,0.0,1
PRD06218,1288.125,0.0,2
PRD06219,995.0,1.0,1
PRD06220,255.0,0.0,1
PRD06221,309.375,0.0,2
PRD06222,1403.5,0.0,2
PRD06223,160.0,0.0,2
PRD06225,214.0,0.0,2
PRD06226,1549.0,1.0,1
PRD06228,468.75,0.0,1
PRD06229,340.5,0.0,2
PRD06230,548.0,0.0,1
PRD06231,175.66666666666666,0.0,3
PRD06232,277.6666666666667,0.0,3
PRD06233,392.25,0.0,5
PRD06234,440.0,0.0,1
PRD06235,1882.25,0.0,5
PRD06236,258.6666666666667,0.3333333333333333,3
PRD06238,1160.0,0.0,5
PRD06239,136.0,0.0,2
PRD06240,508.75,0.0,1
PRD06241,203.5,0.0,2
PRD06242,275.0,0.0,1
PRD06243,180.5,0.0,2
PRD06244,892.5,0.0,2
PRD06245,222.0,0.0,1
PRD06246,999.75,0.25,4
PRD06247,245.0,0.0,1
PRD06248,316.25,0.0,2
PRD06251,342.5,0.0,2
PRD06253,480.5,0.0,2
PRD06254,398.5,0.0,4
PRD06255,332.3333333333333,0.6666666666666666,3
PRD06257,1326.25,0.3333333333333333,3
PRD06258,630.0,0.0,3
PRD06259,473.3333333333333,0.3333333333333333,3
PRD06260,294.1666666666667,0.0,3
PRD06261,212.66666666666666,0.3333333333333333,3
PRD06262,338.0,0.0,3
PRD06263,140.0,0.0,1
PRD06265,155.0,0.0,1
PRD06266,390.5,0.0,2
PRD06267,1861.0,0.0,1
PRD06269,444.1666666666667,0.0,3
PRD06270,217.0,0.0,1
PRD06273,490.3125,0.0,4
PRD06274,255.0,0.0,2
PRD06276,1450.0,0.0,2
PRD06277,205.0,0.0,2
PRD06278,315.5,0.5,2
PRD06279,312.75,0.0,4
PRD06280,396.5,0.0,2
PRD06281,252.66666666666666,0.3333333333333333,3
PRD06282,402.0,0.0,1
PRD06283,135.0,0.0,1
PRD06284,1510.0,0.0,3
PRD06285,288.0,0.0,3
PRD06286,245.33333333333334,0.0,6
PRD06287,320.0,0.0,2
PRD06288,921.5,0.0,2
PRD06289,162.0,0.0,1
PRD06290,147.0,0.0,2
PRD06291,424.5,0.0,2
PRD06293,117.0,0.0,2
PRD06294,423.25,0.0,4
PRD06295,159.0,0.0,1
PRD06296,323.25,0.0,4
PRD06297,284.0,0.0,3
PRD06298,187.5,0.0,1
PRD06299,289.0,0.5,2
PRD06300,476.875,0.0,2
PRD06301,463.75,0.0,4
PRD06302,239.66666666666666,0.0,3
PRD06305,247.25,0.25,4
PRD06306,1276.5,0.0,2
PRD06307,357.0,0.0,2
PRD06308,793.0,0.0,4
PRD06309,286.6666666666667,0.0,3
PRD06310,107.0,0.0,1
PRD06311,230.0,0.0,3
PRD06312,196.25,0.0,2
PRD06313,1424.3333333333333,0.3333333333333333,3
PRD06314,254.0,0.0,1
PRD06315,254.5,0.0,2
PRD06316,346.5,0.5,2
PRD06317,299.0,0.0,1
PRD06318,530.4166666666666,0.0,3
PRD06319,1128.0,0.0,1
PRD06321,890.625,0.0,4
PRD06322,488.125,0.0,2
PRD06323,729.0,0.0,2
PRD06324,823.3333333333334,0.3333333333333333,3
PRD06325,173.75,0.0,1
PRD06326,320.0,0.0,2
PRD06327,179.5,0.0,2
PRD06328,736.0,0.0,3
PRD06329,462.5,0.0,1
PRD06330,265.0,0.0,1
PRD06331,408.0,0.0,2
PRD06333,462.9166666666667,0.0,3
PRD06335,357.0,0.0,1
PRD06336,1219.3333333333333,0.0,3
PRD06337,312.0,0.0,1
PRD06338,223.0,0.0,1
PRD06341,703.0,0.0,2
PRD06342,2406.25,0.0,1
PRD06344,662.5,0.0,1
PRD06345,644.0,0.0,1
PRD06346,233.0,0.0,2
PRD06347,225.0,0.0,1
PRD06348,180.0,0.0,1
PRD06349,1104.0,0.0,1
PRD06350,1439.5,0.0,2
PRD06351,422.0,0.0,1
PRD06353,299.5,0.0,2
PRD06355,159.0,0.0,1
PRD06356,1219.0,1.0,1
PRD06358,176.0,0.0,1
PRD06359,186.5,0.0,2
PRD06360,1188.0,0.3333333333333333,6
PRD06362,361.0,0.0,1
PRD06363,493.75,0.0,3
PRD06364,84.0,0.0,1
PRD06365,145.0,0.0,1
PRD06366,264.3333333333333,0.0,3
PRD06367,2421.25,0.0,1
PRD06368,370.5,0.5,2
PRD06370,241.0,0.0,2
PRD06371,742.0,0.0,1
PRD06372,266.0,0.0,1
PRD06373,1280.0,1.0,1
PRD06374,425.5,0.5,2
PRD06375,329.0,0.0,1
PRD06376,418.6666666666667,0.0,3
PRD06377,181.5,0.0,2
PRD06378,338.0,0.0,1
PRD06379,346.0,0.0,2
PRD06380,172.0,0.0,1
PRD06381,247.25,0.0,4
PRD06382,329.0,0.0,1
PRD06384,1449.0,0.0,1
PRD06386,273.0,0.0,1
PRD06387,90.0,0.0,1
PRD06388,868.625,0.0,2
PRD06389,507.0,0.0,2
PRD06393,53.0,1.0,1
PRD06394,1479.75,0.0,4
PRD06395,1030.5,0.0,4
PRD06398,666.5,0.0,2
PRD06399,438.0,0.0,3
PRD06401,1708.5,0.5,2
PRD06402,346.5,0.0,2
PRD06403,151.0,0.0,1
PRD06404,439.0,0.0,1
PRD06405,286.25,0.0,2
PRD06406,510.0,0.25,4
PRD06407,248.0,0.0,1
PRD06408,683.25,0.0,4
PRD06409,183.0,0.0,1
PRD06410,603.125,0.5,2
PRD06411,249.5,0.0,2
PRD06412,956.71875,0.125,8
PRD06413,270.0,0.0,1
PRD06414,387.0,0.0,1
PRD06415,313.5,0.0,2
PRD06416,210.0,0.0,1
PRD06417,1535.0,0.0,1
PRD06418,233.5,0.5,2
PRD06419,677.5,0.0,1
PRD06420,88.0,0.0,1
PRD06421,1006.25,0.0,1
PRD06422,292.0,0.0,1
PRD06423,304.5,0.0,2
PRD06424,525.0,1.0,1
PRD06425,385.0,0.0,1
PRD06426,417.0833333333333,0.3333333333333333,3
PRD06428,78.0,0.0,1
PRD06429,72.0,0.0,1
PRD06430,395.0,0.0,1
PRD06431,115.0,0.0,1
PRD06432,480.625,0.0,2
PRD06433,207.5,0.0,2
PRD06436,539.5833333333334,0.0,3
PRD06438,360.8333333333333,0.6666666666666666,3
PRD06439,448.0,0.0,5
PRD06440,245.33333333333334,0.0,3
PRD06441,258.5,0.0,2
PRD06442,141.66666666666666,0.0,3
PRD06443,196.33333333333334,0.0,3
PRD06444,510.625,0.0,2
PRD06445,75.0,0.0,1
PRD06446,292.6666666666667,0.0,3
PRD06447,343.3333333333333,0.3333333333333333,3
PRD06448,477.0833333333333,0.0,3
PRD06449,370.8333333333333,0.0,3
PRD06451,148.0,0.0,1
PRD06452,1151.0,0.0,1
PRD06456,333.0,0.0,1
PRD06457,1438.75,0.0,3
PRD06458,819.5,0.0,2
PRD06459,258.75,0.0,4
PRD06460,618.125,0.0,2
PRD06462,1522.25,0.125,8
PRD06463,458.0,0.0,4
PRD06464,377.5,0.5,2
PRD06466,270.0,0.3333333333333333,3
PRD06467,736.5,0.0,2
PRD06468,310.0,0.0,3
PRD06469,322.0833333333333,0.0,3
PRD06470,150.0,0.0,1
PRD06471,1854.0,1.0,1
PRD06472,188.0,0.0,1
PRD06473,895.5,0.0,2
PRD06474,512.25,0.25,4
PRD06475,1349.6666666666667,0.0,3
PRD06476,141.0,0.0,1
PRD06477,327.0,0.0,2
PRD06480,300.0,0.0,1
PRD06483,1106.7142857142858,0.14285714285714285,7
PRD06486,1299.0,0.0,1
PRD06488,159.0,1.0,1
PRD06489,1751.0,0.0,1
PRD06490,1492.0,0.0,1
PRD06491,250.0,0.0,3
PRD06492,143.0,0.0,1
PRD06493,312.0,1.0,1
PRD06494,827.5,0.0,2
PRD06495,506.0,0.0,1
PRD06496,273.5,0.0,4
PRD06497,370.0,0.0,1
PRD06498,378.0,0.2,5
PRD06500,745.0,0.0,1
PRD06502,507.5,0.0,4
PRD06503,112.0,0.0,2
PRD06504,164.0,0.0,1
PRD06505,239.33333333333334,0.0,3
PRD06506,332.0,0.0,2
PRD06507,366.0,0.0,1
PRD06509,213.0,0.0,2
PRD06510,1716.0,0.0,1
PRD06511,286.25,0.0,3
PRD06512,442.0,0.0,1
PRD06513,345.5,0.0,2
PRD06514,343.0,0.0,1
PRD06516,237.2,0.2,5
PRD06517,208.5,0.0,2
PRD06518,450.3125,0.0,4
PRD06519,1648.3333333333333,0.0,3
PRD06520,187.0,0.0,2
PRD06521,219.5,0.5,2
PRD06522,208.0,0.5,2
PRD06523,341.5,0.0,2
PRD06524,138.0,0.0,2
PRD06525,244.0,0.0,1
PRD06526,1055.5,0.0,2
PRD06527,279.0,0.0,3
PRD06528,361.25,0.0,2
PRD06529,836.3333333333334,0.0,6
PRD06532,280.0,0.0,2
PRD06533,273.0,1.0,1
PRD06534,288.8333333333333,0.0,6
PRD06535,391.0,0.0,1
PRD06536,318.3333333333333,0.0,3
PRD06537,1366.8,0.0,5
PRD06539,104.0,0.5,2
PRD06540,328.0,0.0,1
PRD06541,322.0,0.0,2
PRD06542,227.5,0.0,2
PRD06543,379.0,0.0,3
PRD06544,789.0,0.0,2
PRD06545,362.0833333333333,0.0,3
PRD06546,433.0,0.0,1
PRD06547,131.5,0.0,2
PRD06548,232.0,0.0,2
PRD06549,379.0,0.5,2
PRD06551,776.0,0.5,2
PRD06552,350.0,0.0,1
PRD06553,198.5,0.5,2
PRD06554,446.8,0.2,5
PRD06555,1136.0,0.0,1
PRD06556,1111.5,0.0,2
PRD06557,100.0,0.0,1
PRD06558,254.0,0.0,2
PRD06559,609.0,0.0,1
PRD06560,289.0,0.0,1
PRD06561,904.0,0.0,3
PRD06562,284.3333333333333,0.3333333333333333,3
PRD06564,273.3333333333333,0.0,3
PRD06565,240.0,0.0,2
PRD06566,503.75,0.0,1
PRD06568,200.66666666666666,0.0,6
PRD06569,1388.0,0.0,1
PRD06570,894.0,0.0,1
PRD06571,124.0,0.0,1
PRD06572,338.0,0.0,2
PRD06573,412.9166666666667,0.0,3
PRD06575,207.5,0.5,2
PRD06576,1075.0,0.0,5
PRD06577,200.41666666666666,0.0,3
PRD06578,472.5,0.0,2
PRD06579,706.0,0.0,1
PRD06580,688.75,0.25,4
PRD06581,431.25,0.0,2
PRD06583,747.5,0.0,1
PRD06584,171.5,0.5,2
PRD06585,687.5,0.0,2
PRD06586,910.0,0.0,1
PRD06587,225.8,0.0,5
PRD06588,102.0,0.0,1
PRD06589,254.8,0.0,5
PRD06590,130.0,0.0,1
PRD06591,360.5,0.5,2
PRD06593,2210.0,0.0,3
PRD06594,151.0,0.0,1
PRD06595,127.5,1.0,1
PRD06596,198.0,0.0,2
PRD06597,328.0,0.0,1
PRD06598,211.0,0.0,1
PRD06600,229.33333333333334,0.3333333333333333,3
PRD06601,194.75,0.0,4
PRD06602,387.5,0.0,1
PRD06604,195.5,0.0,2
PRD06605,155.0,0.0,1
PRD06606,933.0,0.0,2
PRD06608,556.5,0.0,2
PRD06609,266.0,0.0,1
PRD06610,229.0,0.0,2
PRD06611,391.5,0.0,2
PRD06612,208.25,0.25,4
PRD06615,369.0,0.5,2
PRD06616,400.3333333333333,0.0,3
PRD06617,280.75,0.25,4
PRD06618,821.5,0.0,2
PRD06619,257.0,0.0,1
PRD06620,643.0,0.0,1
PRD06621,232.5,0.0,2
PRD06623,141.0,0.0,2
PRD06624,130.0,0.0,1
PRD06626,409.3333333333333,0.3333333333333333,3
PRD06628,1966.25,0.0,2
PRD06629,284.0,0.0,2
PRD06630,521.0,0.0,1
PRD06631,603.0,0.0,1
PRD06632,276.0,0.0,1
PRD06633,521.5,0.0,2
PRD06635,278.0,0.0,1
PRD06636,323.0,0.0,1
PRD06637,303.75,0.0,4
PRD06639,374.0,1.0,1
PRD06640,1433.0,0.0,1
PRD06642,291.0,0.0,1
PRD06643,247.5,0.0,2
PRD06644,470.0,0.0,2
PRD06645,192.0,0.0,3
PRD06646,974.0,0.3333333333333333,3
PRD06648,328.0,0.0,2
PRD06649,1539.6666666666667,0.0,3
PRD06650,152.0,0.0,1
PRD06651,286.0,0.0,1
PRD06652,325.5,0.5,2
PRD06653,848.0,0.0,1
PRD06654,170.0,1.0,1
PRD06655,558.3333333333334,0.0,3
PRD06656,983.0,0.0,2
PRD06657,1266.0,0.0,1
PRD06658,307.0,0.0,2
PRD06660,85.0,0.0,1
PRD06661,86.0,0.0,1
PRD06662,978.0,0.0,2
PRD06663,453.3333333333333,0.0,3
PRD06664,531.0,0.0,1
PRD06665,215.0,0.0,2
PRD06666,802.5,0.5,2
PRD06667,264.0,0.0,1
PRD06668,679.375,0.0,2
PRD06669,517.2916666666666,0.16666666666666666,6
PRD06670,290.0,0.0,2
PRD06671,686.0,0.0,1
PRD06672,387.0,0.3333333333333333,3
PRD06673,324.0,0.0,1
PRD06674,409.6875,0.0,4
PRD06675,247.5,0.0,2
PRD06676,216.5,0.0,2
PRD06677,141.0,0.0,1
PRD06678,293.3333333333333,0.0,3
PRD06679,674.0,0.5,2
PRD06683,883.0,0.0,2
PRD06684,426.6666666666667,0.0,3
PRD06685,879.0,0.0,1
PRD06686,330.0,0.5,2
PRD06687,612.75,0.0,4
PRD06688,266.0,0.0,3
PRD06689,304.0,0.0,3
PRD06690,441.0,0.0,1
PRD06691,424.1666666666667,0.0,3
PRD06692,291.0,0.0,2
PRD06693,1236.25,0.0,4
PRD06694,375.0,0.3333333333333333,3
PRD06695,492.6,0.2,5
PRD06696,2485.0,1.0,1
PRD06697,1700.3125,0.25,4
PRD06699,478.125,0.0,2
PRD06700,242.0,1.0,1
PRD06701,591.875,0.0,2
PRD06702,287.0,0.0,2
PRD06703,1087.0,0.0,3
PRD06704,187.5,0.0,2
PRD06705,495.8333333333333,0.0,3
PRD06706,276.0,0.0,1
PRD06707,242.5,0.0,1
PRD06708,310.75,0.25,4
PRD06709,913.0,0.0,2
PRD06712,118.0,0.0,1
PRD06713,1769.0,0.0,1
PRD06714,430.6,0.2,5
PRD06715,228.0,0.0,1
PRD06717,302.0,0.0,3
PRD06719,195.0,0.0,1
PRD06720,188.0,0.0,1
PRD06721,296.0,0.0,2
PRD06722,113.0,1.0,1
PRD06723,218.0,0.0,3
PRD06724,730.25,0.25,4
PRD06725,486.875,0.0,2
PRD06728,293.5,0.0,2
PRD06730,104.0,0.0,1
PRD06731,392.0,0.0,1
PRD06732,122.0,0.0,1
PRD06733,366.0,0.0,2
PRD06734,434.0,0.25,4
PRD06735,498.1875,0.25,4
PRD06736,352.5,0.0,1
PRD06738,181.5,0.0,2
PRD06739,391.0,0.3333333333333333,3
PRD06740,253.5,0.0,2
PRD06741,450.0,0.0,1
PRD06742,566.5625,0.0,4
PRD06743,112.0,0.0,1
PRD06744,335.9375,0.0,4
PRD06745,165.33333333333334,0.0,3
PRD06746,1359.0,0.0,3
PRD06748,475.0,0.0,1
PRD06749,967.0,0.0,1
PRD06750,1638.0,0.0,1
PRD06751,337.25,0.0,4
PRD06752,409.0,0.0,1
PRD06753,1378.0,0.0,1
PRD06755,491.25,0.0,1
PRD06756,1218.25,0.0,4
PRD06757,271.0,0.0,1
PRD06758,428.3333333333333,0.3333333333333333,3
PRD06759,128.0,0.0,1
PRD06760,360.0,0.0,1
PRD06762,306.5625,0.0,4
PRD06763,425.0,0.0,1
PRD06764,208.0,0.0,2
PRD06765,246.33333333333334,0.0,3
PRD06767,154.0,0.0,1
PRD06768,213.0,0.0,1
PRD06769,400.75,0.5,4
PRD06771,325.0,0.0,1
PRD06772,450.0,0.0,1
PRD06773,286.0,1.0,1
PRD06774,434.1666666666667,0.0,3
PRD06776,704.6666666666666,0.0,3
PRD06777,257.5,0.0,2
PRD06778,376.25,0.0,2
PRD06779,1091.0,0.3333333333333333,3
PRD06780,485.0,0.0,1
PRD06782,609.0,0.25,4
PRD06783,342.5,0.0,2
PRD06784,604.5,0.0,2
PRD06785,87.0,0.0,1
PRD06786,483.0,0.0,1
PRD06787,242.0,0.0,1
PRD06788,289.3333333333333,0.0,3
PRD06789,295.625,0.0,2
PRD06790,706.5,0.0,2
PRD06791,190.0,0.0,1
PRD06792,534.75,0.25,4
PRD06793,126.0,0.0,1
PRD06794,511.25,0.0,1
PRD06795,76.0,0.0,2
PRD06796,158.25,0.0,4
PRD06797,483.75,0.0,4
PRD06798,1307.0,0.0,1
PRD06799,480.0,0.0,1
PRD06800,290.0,0.0,1
PRD06801,249.66666666666666,0.0,3
PRD06802,593.75,0.0,2
PRD06803,476.5,0.0,2
PRD06804,352.0,0.0,1
PRD06805,397.0,0.0,5
PRD06806,159.0,0.0,1
PRD06807,194.0,0.0,2
PRD06808,869.3333333333334,0.0,3
PRD06809,621.25,1.0,1
PRD06810,362.0,0.0,1
PRD06811,619.375,0.5,2
PRD06813,371.25,1.0,1
PRD06816,493.5,0.0,2
PRD06817,336.0,0.0,1
PRD06819,401.0,0.0,2
PRD06820,1108.3333333333333,0.0,3
PRD06821,251.0,0.0,1
PRD06822,236.33333333333334,0.0,3
PRD06823,800.5,0.5,2
PRD06825,1289.0,0.0,1
PRD06827,304.5,0.0,2
PRD06828,84.0,0.0,1
PRD06829,749.5,0.0,2
PRD06831,278.0,0.0,1
PRD06832,303.0,0.3333333333333333,3
PRD06833,893.5,0.0,2
PRD06834,483.0,0.0,1
PRD06835,113.0,0.0,1
PRD06836,330.0,0.0,1
PRD06837,135.33333333333334,0.0,3
PRD06838,1592.0833333333333,0.0,3
PRD06839,144.0,0.0,1
PRD06840,470.0,0.0,2
PRD06841,460.625,0.5,2
PRD06842,697.5,0.0,1
PRD06843,499.0,0.0,1
PRD06844,532.0833333333334,0.0,3
PRD06845,339.3333333333333,0.0,3
PRD06846,730.0,0.0,1
PRD06847,1445.3333333333333,0.0,3
PRD06848,2095.0,0.0,1
PRD06849,198.0,0.0,1
PRD06850,114.0,0.0,1
PRD06851,351.875,0.0,2
PRD06853,483.75,0.0,2
PRD06854,367.0,0.0,2
PRD06855,496.6666666666667,0.0,3
PRD06856,237.0,0.0,1
PRD06857,886.25,1.0,1
PRD06858,337.5,0.0,2
PRD06860,1632.3333333333333,0.0,3
PRD06861,349.0,0.0,2
PRD06862,200.66666666666666,0.3333333333333333,3
PRD06863,101.0,0.0,1
PRD06864,191.0,0.0,3
PRD06865,512.0,0.0,1
PRD06866,257.5,0.5,2
PRD06867,325.0,0.0,1
PRD06869,898.6666666666666,0.0,3
PRD06870,498.4375,0.5,4
PRD06871,630.0,0.0,1
PRD06872,571.875,0.0,2
PRD06873,551.0,0.0,2
PRD06874,400.625,0.0,2
PRD06875,239.0,0.0,2
PRD06876,926.0,0.0,1
PRD06877,434.6666666666667,0.0,3
PRD06878,330.0,0.0,1
PRD06879,1228.5,0.0,2
PRD06880,1280.0,0.0,1
PRD06881,304.5,0.0,2
PRD06882,288.0,0.0,1
PRD06883,485.4166666666667,0.3333333333333333,3
PRD06884,235.0,0.0,2
PRD06886,102.0,0.0,1
PRD06887,352.0,0.0,1
PRD06888,734.125,0.0,8
PRD06891,149.0,0.0,1
PRD06892,109.0,0.0,1
PRD06894,869.0,1.0,1
PRD06895,176.25,0.0,1
PRD06897,281.0,0.0,3
PRD06898,444.0,0.0,1
PRD06899,255.5,0.0,2
PRD06900,572.5,0.0,1
PRD06901,360.0,1.0,1
PRD06902,395.0,0.0,1
PRD06903,207.0,0.0,2
PRD06904,1260.0,0.0,3
PRD06907,297.0,0.0,1
PRD06908,239.0,0.0,1
PRD06909,171.875,0.0,2
PRD06911,1069.5,0.0,2
PRD06912,1286.6666666666667,0.0,3
PRD06913,503.25,0.5,4
PRD06914,1223.0,0.0,1
PRD06915,566.6666666666666,0.0,3
PRD06916,313.3333333333333,0.0,3
PRD06917,62.0,1.0,1
PRD06918,429.0,0.0,1
PRD06919,1586.0,0.3333333333333333,3
PRD06920,299.4,0.2,5
PRD06921,576.25,0.0,2
PRD06922,180.0,0.0,2
PRD06923,436.25,0.0,3
PRD06924,270.0,0.0,2
PRD06925,303.0,0.0,1
PRD06926,367.9166666666667,0.0,3
PRD06927,322.0,0.0,1
PRD06929,1372.0,0.0,2
PRD06930,458.3333333333333,0.0,3
PRD06932,259.0,0.0,2
PRD06935,392.75,0.0,4
PRD06936,86.66666666666667,0.3333333333333333,3
PRD06938,1034.5,0.0,2
PRD06939,324.5833333333333,0.0,3
PRD06940,719.0,0.0,2
PRD06941,515.625,0.0,2
PRD06943,1114.0,0.0,1
PRD06944,409.0,0.0,2
PRD06945,52.0,0.0,1
PRD06948,294.0,0.0,2
PRD06949,289.3333333333333,0.0,3
PRD06950,322.6666666666667,0.0,3
PRD06951,581.5,0.0,2
PRD06952,300.25,0.0,4
PRD06953,695.0,0.25,4
PRD06954,199.0,0.0,1
PRD06955,332.5,0.0,2
PRD06956,298.0,0.0,1
PRD06958,1050.2,0.2,5
PRD06959,319.1666666666667,0.3333333333333333,3
PRD06960,348.75,1.0,1
PRD06962,989.0,0.0,1
PRD06964,1574.1666666666667,0.0,3
PRD06965,366.8,0.2,5
PRD06966,220.625,0.0,2
PRD06967,242.0,0.3333333333333333,3
PRD06968,728.5,0.5,2
PRD06969,1574.25,0.2,5
PRD06970,387.0,0.0,1
PRD06971,287.5,0.0,2
PRD06972,59.0,0.0,1
PRD06973,501.5,0.2,5
PRD06975,717.0,0.0,2
PRD06976,184.0,0.0,1
PRD06977,267.0,0.0,1
PRD06978,321.25,0.0,2
PRD06980,332.5,0.0,2
PRD06981,102.0,0.0,1
PRD06982,262.0,0.0,4
PRD06984,480.8333333333333,0.0,3
PRD06985,201.0,0.0,1
PRD06987,662.6666666666666,0.0,3
PRD06988,756.0,0.0,2
PRD06989,513.75,0.0,1
